,id,rank_pred,rank_real
5715,22855,1,1
5716,22855,2,2
5717,22870,0,1
5718,22870,1,0
5719,22870,2,2
5720,22870,3,3
5721,22885,0,1
5722,22885,1,0
5723,22885,2,2
5724,22885,3,4
5725,22900,0,0
5726,22900,1,2
5727,22900,2,1
5728,22900,3,3
5729,22900,4,4
5730,22915,0,0
5731,22915,1,1
5732,22915,2,2
5733,22915,3,3
5734,22915,4,4
5735,22930,0,0
5736,22930,1,1
5737,22930,2,2
5738,22930,3,3
5739,22945,0,0
5740,22945,1,1
5741,22945,2,2
5742,22945,3,4
5743,22960,0,0
5744,22960,1,1
5745,22960,2,2
5746,22975,0,0
5747,22975,1,1
5748,22975,2,2
5749,22975,3,3
5750,22975,4,4
5751,22990,0,0
5752,22990,1,1
5753,22990,2,2
5754,23005,0,0
5755,23005,1,1
5756,23005,2,2
5757,23020,0,0
5758,23020,1,1
5759,23020,2,2
5760,23020,3,3
5761,23035,0,0
5762,23035,1,1
5763,23035,2,2
5764,23035,3,3
5765,23050,0,0
5766,23050,1,1
5767,23050,2,2
5768,23050,3,3
5769,23050,4,4
5770,23065,0,1
5771,23065,1,2
5772,23065,2,0
5773,23065,3,3
5774,23080,0,0
5775,23080,1,1
5776,23080,2,2
5777,23095,0,1
5778,23095,1,0
5779,23095,2,2
5780,23095,3,3
5781,23110,0,0
5782,23110,1,1
5783,23110,2,2
5784,23110,3,3
5785,23125,0,0
5786,23125,1,1
5787,23125,2,2
5788,23125,3,3
5789,23140,0,0
5790,23140,1,1
5791,23140,2,2
5792,23140,3,3
5793,23155,0,0
5794,23155,1,1
5795,23155,2,2
5796,23155,3,3
5797,23170,0,0
5798,23170,1,1
5799,23170,2,2
5800,23170,3,4
5801,23185,0,0
5802,23185,1,1
5803,23185,2,2
5804,23185,3,3
5805,23200,0,0
5806,23200,1,1
5807,23200,2,2
5808,23200,3,3
5809,23215,0,0
5810,23230,0,0
5811,23230,1,1
5812,23245,0,1
5813,23245,1,0
5814,23245,2,2
5815,23245,3,3
5816,23260,0,0
5817,23260,1,2
5818,23260,2,1
5819,23275,0,0
5820,23275,1,1
5821,23275,2,2
5822,23275,3,3
5823,23290,0,0
5824,23290,1,1
5825,23290,2,2
5826,23290,3,3
5827,23305,0,0
5828,23305,1,1
5829,23305,2,2
5830,23305,3,3
5831,23305,4,4
5832,23320,0,0
5833,23320,1,1
5834,23320,2,2
5835,23335,0,0
5836,23335,1,1
5837,23335,2,2
5838,23335,3,3
5839,23350,0,0
5840,23350,1,1
5841,23350,2,2
5842,23365,0,0
5843,23365,1,1
5844,23365,2,2
5845,23380,0,0
5846,23380,1,1
5847,23380,2,2
5848,23380,3,3
5849,23395,0,0
5850,23395,1,1
5851,23395,2,2
5852,23410,0,1
5853,23410,1,0
5854,23410,2,2
5855,23425,0,0
5856,23425,1,1
5857,23425,2,2
5858,23440,0,0
5859,23440,1,1
5860,23440,2,2
5861,23455,0,0
5862,23455,1,1
5863,23470,0,0
5864,23470,1,1
5865,23470,2,2
5866,23470,3,3
5867,23485,0,1
5868,23485,1,0
5869,23485,2,2
5870,23485,3,4
5871,23485,4,3
5872,23500,0,0
5873,23500,1,1
5874,23500,2,2
5875,23500,3,3
5876,23500,4,4
5877,23515,0,0
5878,23515,1,1
5879,23530,0,0
5880,23530,1,1
5881,23530,2,2
5882,23530,3,3
5883,23545,0,1
5884,23545,1,2
5885,23545,2,0
5886,23545,3,3
5887,23560,0,0
5888,23560,1,1
5889,23560,2,3
5890,23560,3,2
5891,23575,0,0
5892,23575,1,1
5893,23575,2,2
5894,23575,3,3
5895,23590,0,0
5896,23590,1,1
5897,23590,2,2
5898,23605,0,0
5899,23605,1,1
5900,23620,0,0
5901,23620,1,1
5902,23620,2,2
5903,23620,3,3
5904,23635,0,0
5905,23635,1,1
5906,23635,2,2
5907,23635,3,3
5908,23650,0,0
5909,23650,1,1
5910,23650,2,2
5911,23650,3,3
5912,23665,0,1
5913,23665,1,0
5914,23665,2,2
5915,23665,3,3
5916,23665,4,4
5917,23680,0,1
5918,23680,1,0
5919,23680,2,2
5920,23680,3,3
5921,23695,0,0
5922,23695,1,2
5923,23695,2,1
5924,23695,3,3
5925,23695,4,4
5926,23710,0,2
5927,23710,1,0
5928,23710,2,1
5929,23710,3,3
5930,23725,0,0
5931,23725,1,1
5932,23725,2,4
5933,23740,0,0
5934,23740,1,2
5935,23740,2,1
5936,23740,3,3
5937,23740,4,4
5938,23755,0,1
5939,23755,1,2
5940,23755,2,0
5941,23755,3,3
5942,23755,4,4
5943,23770,0,0
5944,23770,1,1
5945,23770,2,2
5946,23770,3,3
5947,23785,0,2
5948,23785,1,1
5949,23785,2,0
5950,23785,3,3
5951,23800,0,0
5952,23800,1,1
5953,23800,2,2
5954,23815,0,0
5955,23815,1,1
5956,23815,2,2
5957,23830,0,0
5958,23830,1,1
5959,23830,2,2
5960,23845,0,0
5961,23845,1,1
5962,23845,2,2
5963,23845,3,3
5964,23845,4,4
5965,23860,0,0
5966,23860,1,1
5967,23860,2,2
5968,23875,0,0
5969,23875,1,1
5970,23875,2,2
5971,23875,3,3
5972,23890,0,0
5973,23890,1,1
5974,23890,2,2
5975,23890,3,3
5976,23905,0,0
5977,23905,1,1
5978,23905,2,2
5979,23905,3,3
5980,23905,4,4
5981,23920,0,0
5982,23920,1,1
5983,23920,2,2
5984,23935,0,1
5985,23935,1,0
5986,23935,2,2
5987,23935,3,3
5988,23950,0,0
5989,23950,1,1
5990,23950,2,2
5991,23950,3,3
5992,23950,4,4
5993,23965,0,0
5994,23965,1,1
5995,23965,2,2
5996,23965,3,3
5997,23965,4,4
5998,23980,0,0
5999,23980,1,2
6000,23980,2,1
6001,23980,3,3
6002,23995,0,0
6003,23995,1,1
6004,23995,2,2
6005,23995,3,3
6006,24010,0,0
6007,24010,1,1
6008,24010,2,2
6009,24010,3,3
6010,24025,0,1
6011,24025,1,0
6012,24025,2,2
6013,24025,3,3
6014,24040,0,0
6015,24040,1,1
6016,24040,2,2
6017,24040,3,3
6018,24040,4,4
6019,24055,0,0
6020,24055,1,1
6021,24055,2,2
6022,24055,3,3
6023,24070,0,0
6024,24070,1,1
6025,24070,2,2
6026,24070,3,3
6027,24085,0,0
6028,24085,1,1
6029,24085,2,2
6030,24100,0,0
6031,24100,1,2
6032,24100,2,1
6033,24100,3,3
6034,24115,0,0
6035,24115,1,1
6036,24115,2,2
6037,24115,3,3
6038,24130,0,0
6039,24130,1,1
6040,24130,2,2
6041,24130,3,3
6042,24145,0,0
6043,24145,1,1
6044,24145,2,2
6045,24145,3,3
6046,24160,0,0
6047,24160,1,1
6048,24160,2,2
6049,24160,3,3
6050,24175,0,0
6051,24175,1,1
6052,24175,2,2
6053,24190,0,0
6054,24190,1,1
6055,24190,2,2
6056,24190,3,3
6057,24190,4,4
6058,24205,0,0
6059,24205,1,1
6060,24220,0,1
6061,24220,1,0
6062,24220,2,2
6063,24220,3,3
6064,24235,0,1
6065,24235,1,0
6066,24235,2,2
6067,24235,3,3
6068,24235,4,4
6069,24250,0,2
6070,24250,1,1
6071,24250,2,0
6072,24250,3,3
6073,24265,0,0
6074,24265,1,1
6075,24265,2,2
6076,24265,3,3
6077,24280,0,0
6078,24280,1,1
6079,24280,2,2
6080,24280,3,4
6081,24280,4,3
6082,24295,0,0
6083,24295,1,1
6084,24295,2,2
6085,24295,3,3
6086,24295,4,4
6087,24310,0,0
6088,24310,1,1
6089,24310,2,2
6090,24310,3,3
6091,24325,0,1
6092,24325,1,0
6093,24325,2,2
6094,24325,3,3
6095,24325,4,4
6096,24340,0,0
6097,24340,1,1
6098,24340,2,2
6099,24340,3,3
6100,24355,0,0
6101,24355,1,1
6102,24355,2,2
6103,24370,0,1
6104,24370,1,2
6105,24370,2,0
6106,24370,3,3
6107,24370,4,4
6108,24385,0,0
6109,24385,1,1
6110,24385,2,2
6111,24385,3,4
6112,24385,4,3
6113,24400,0,0
6114,24400,1,2
6115,24400,2,1
6116,24415,0,0
6117,24415,1,1
6118,24415,2,2
6119,24415,3,4
6120,24430,0,0
6121,24430,1,1
6122,24430,2,2
6123,24430,3,3
6124,24445,0,0
6125,24445,1,1
6126,24445,2,2
6127,24445,3,3
6128,24460,0,1
6129,24460,1,0
6130,24460,2,2
6131,24460,3,3
6132,24460,4,4
6133,24475,0,0
6134,24475,1,1
6135,24490,0,0
6136,24490,1,2
6137,24490,2,1
6138,24490,3,4
6139,24505,0,0
6140,24505,1,1
6141,24505,2,3
6142,24505,3,4
6143,24505,4,2
6144,24520,0,0
6145,24520,1,1
6146,24520,2,2
6147,24535,0,0
6148,24535,1,1
6149,24535,2,2
6150,24535,3,4
6151,24535,4,3
6152,24550,0,0
6153,24550,1,1
6154,24550,2,4
6155,24550,3,2
6156,24550,4,3
6157,24565,0,0
6158,24565,1,1
6159,24565,2,2
6160,24565,3,3
6161,24580,0,0
6162,24580,1,1
6163,24580,2,2
6164,24595,0,0
6165,24595,1,1
6166,24595,2,2
6167,24595,3,3
6168,24610,0,0
6169,24610,1,2
6170,24610,2,1
6171,24610,3,3
6172,24610,4,4
6173,24625,0,0
6174,24625,1,1
6175,24625,2,2
6176,24625,3,3
6177,24625,4,4
6178,24640,0,0
6179,24640,1,1
6180,24640,2,2
6181,24640,3,3
6182,24655,0,0
6183,24655,1,1
6184,24655,2,2
6185,24655,3,4
6186,24655,4,3
6187,24670,0,0
6188,24670,1,1
6189,24670,2,2
6190,24670,3,3
6191,24685,0,0
6192,24685,1,1
6193,24685,2,2
6194,24685,3,3
6195,24700,0,0
6196,24700,1,1
6197,24700,2,2
6198,24715,0,0
6199,24715,1,2
6200,24715,2,1
6201,24715,3,3
6202,24730,0,0
6203,24730,1,1
6204,24730,2,2
6205,24730,3,4
6206,24730,4,3
6207,24745,0,0
6208,24745,1,1
6209,24760,0,0
6210,24760,1,1
6211,24760,2,2
6212,24760,3,3
6213,24775,0,0
6214,24775,1,1
6215,24790,0,0
6216,24790,1,1
6217,24790,2,2
6218,24805,0,0
6219,24805,1,1
6220,24805,2,2
6221,24805,3,3
6222,24820,0,0
6223,24820,1,1
6224,24820,2,2
6225,24820,3,3
6226,24835,0,0
6227,24835,1,1
6228,24850,0,1
6229,24850,1,0
6230,24850,2,2
6231,24850,3,3
6232,24865,0,1
6233,24865,1,0
6234,24865,2,3
6235,24865,3,2
6236,24880,0,0
6237,24880,1,1
6238,24880,2,2
6239,24895,0,0
6240,24895,1,1
6241,24895,2,2
6242,24895,3,3
6243,24910,0,0
6244,24910,1,1
6245,24910,2,2
6246,24910,3,3
6247,24925,0,0
6248,24925,1,1
6249,24925,2,2
6250,24925,3,3
6251,24940,0,0
6252,24940,1,2
6253,24940,2,1
6254,24940,3,3
6255,24955,0,0
6256,24955,1,1
6257,24955,2,2
6258,24955,3,3
6259,24970,0,0
6260,24970,1,1
6261,24970,2,2
6262,24970,3,4
6263,24985,0,0
6264,24985,1,1
6265,24985,2,2
6266,25000,0,0
6267,25000,1,1
6268,25000,2,2
6269,25015,0,0
6270,25015,1,1
6271,25015,2,2
6272,25030,0,0
6273,25030,1,2
6274,25045,0,1
6275,25045,1,0
6276,25045,2,2
6277,25045,3,4
6278,25060,0,0
6279,25060,1,2
6280,25060,2,1
6281,25060,3,3
6282,25075,0,0
6283,25075,1,1
6284,25075,2,2
6285,25075,3,3
6286,25090,0,0
6287,25090,1,1
6288,25090,2,2
6289,25090,3,4
6290,25090,4,3
6291,25105,0,1
6292,25105,1,0
6293,25105,2,2
6294,25105,3,3
6295,25120,0,0
6296,25135,0,0
6297,25135,1,1
6298,25135,2,2
6299,25135,3,4
6300,25135,4,3
6301,25150,0,0
6302,25150,1,1
6303,25150,2,2
6304,25150,3,3
6305,25150,4,4
6306,25165,0,0
6307,25165,1,1
6308,25165,2,2
6309,25180,0,0
6310,25180,1,1
6311,25180,2,3
6312,25180,3,2
6313,25195,0,2
6314,25195,1,1
6315,25195,2,0
6316,25195,3,3
6317,25210,0,0
6318,25210,1,1
6319,25210,2,2
6320,25210,3,3
6321,25225,0,0
6322,25225,1,1
6323,25225,2,2
6324,25240,0,0
6325,25240,1,1
6326,25240,2,2
6327,25255,0,0
6328,25255,1,1
6329,25255,2,2
6330,25255,3,3
6331,25255,4,4
6332,25270,0,0
6333,25270,1,1
6334,25270,2,2
6335,25270,3,3
6336,25285,0,0
6337,25285,1,1
6338,25285,2,2
6339,25285,3,3
6340,25285,4,4
6341,25300,0,0
6342,25300,1,1
6343,25300,2,2
6344,25300,3,3
6345,25300,4,4
6346,25315,0,0
6347,25315,1,2
6348,25315,2,1
6349,25315,3,3
6350,25330,0,0
6351,25330,1,1
6352,25330,2,2
6353,25330,3,3
6354,25330,4,4
6355,25345,0,1
6356,25345,1,0
6357,25345,2,2
6358,25345,3,3
6359,25345,4,4
6360,25360,0,0
6361,25360,1,1
6362,25360,2,2
6363,25375,0,1
6364,25375,1,0
6365,25375,2,2
6366,25375,3,3
6367,25375,4,4
6368,25390,0,1
6369,25390,1,0
6370,25390,2,2
6371,25390,3,4
6372,25390,4,3
6373,25405,0,0
6374,25405,1,1
6375,25405,2,2
6376,25420,0,2
6377,25420,1,0
6378,25420,2,1
6379,25435,0,1
6380,25435,1,0
6381,25435,2,2
6382,25450,0,0
6383,25450,1,1
6384,25450,2,2
6385,25465,0,0
6386,25465,1,1
6387,25465,2,2
6388,25465,3,4
6389,25465,4,3
6390,25480,0,0
6391,25480,1,1
6392,25480,2,2
6393,25495,0,0
6394,25495,1,1
6395,25495,2,2
6396,25495,3,3
6397,25495,4,4
6398,25510,0,0
6399,25510,1,1
6400,25510,2,2
6401,25510,3,4
6402,25510,4,3
6403,25525,0,0
6404,25525,1,1
6405,25525,2,4
6406,25540,0,1
6407,25540,1,0
6408,25540,2,2
6409,25540,3,4
6410,25555,0,0
6411,25555,1,1
6412,25555,2,2
6413,25555,3,3
6414,25570,0,0
6415,25570,1,1
6416,25570,2,2
6417,25585,0,0
6418,25600,0,0
6419,25600,1,1
6420,25600,2,2
6421,25615,0,1
6422,25615,1,0
6423,25615,2,2
6424,25615,3,4
6425,25630,0,0
6426,25630,1,1
6427,25630,2,2
6428,25630,3,3
6429,25645,0,0
6430,25645,1,1
6431,25645,2,2
6432,25660,0,0
6433,25660,1,1
6434,25660,2,2
6435,25675,0,2
6436,25675,1,1
6437,25675,2,0
6438,25675,3,4
6439,25675,4,3
6440,25690,0,0
6441,25690,1,1
6442,25690,2,2
6443,25690,3,3
6444,25705,0,1
6445,25705,1,0
6446,25705,2,2
6447,25705,3,3
6448,25720,0,0
6449,25720,1,1
6450,25720,2,2
6451,25735,0,0
6452,25735,1,2
6453,25735,2,1
6454,25750,0,0
6455,25750,1,1
6456,25750,2,2
6457,25750,3,3
6458,25765,0,0
6459,25765,1,2
6460,25765,2,1
6461,25780,0,0
6462,25780,1,1
6463,25795,0,0
6464,25795,1,1
6465,25795,2,3
6466,25810,0,0
6467,25810,1,1
6468,25810,2,2
6469,25825,0,0
6470,25825,1,1
6471,25825,2,2
6472,25825,3,3
6473,25840,0,0
6474,25840,1,1
6475,25840,2,2
6476,25855,0,0
6477,25855,1,1
6478,25855,2,2
6479,25870,0,1
6480,25870,1,0
6481,25870,2,2
6482,25885,0,0
6483,25900,0,0
6484,25900,1,1
6485,25900,2,2
6486,25900,3,3
6487,25915,0,1
6488,25915,1,0
6489,25915,2,2
6490,25915,3,3
6491,25930,0,0
6492,25930,1,1
6493,25930,2,2
6494,25945,0,0
6495,25945,1,1
6496,25945,2,2
6497,25960,0,0
6498,25960,1,1
6499,25960,2,2
6500,25975,0,0
6501,25975,1,1
6502,25975,2,2
6503,25975,3,3
6504,25990,0,0
6505,26005,0,0
6506,26005,1,1
6507,26005,2,2
6508,26005,3,3
6509,26020,0,0
6510,26020,1,1
6511,26020,2,3
6512,26020,3,2
6513,26035,0,0
6514,26035,1,1
6515,26035,2,4
6516,26035,3,3
6517,26035,4,2
6518,26050,0,0
6519,26050,1,1
6520,26050,2,2
6521,26050,3,3
6522,26065,0,1
6523,26065,1,0
6524,26065,2,2
6525,26065,3,3
6526,26080,0,0
6527,26080,1,1
6528,26080,2,2
6529,26080,3,3
6530,26095,0,0
6531,26095,1,1
6532,26095,2,2
6533,26095,3,3
6534,26110,0,2
6535,26110,1,1
6536,26110,2,0
6537,26110,3,3
6538,26110,4,4
6539,26125,0,0
6540,26125,1,1
6541,26125,2,2
6542,26125,3,4
6543,26140,0,1
6544,26140,1,0
6545,26140,2,2
6546,26140,3,3
6547,26140,4,4
6548,26155,0,0
6549,26155,1,1
6550,26155,2,2
6551,26155,3,3
6552,26155,4,4
6553,26170,0,0
6554,26185,0,0
6555,26185,1,1
6556,26185,2,2
6557,26185,3,3
6558,26200,0,0
6559,26200,1,1
6560,26200,2,2
6561,26200,3,4
6562,26215,0,0
6563,26215,1,1
6564,26215,2,2
6565,26215,3,3
6566,26230,0,0
6567,26230,1,1
6568,26230,2,2
6569,26230,3,3
6570,26230,4,4
6571,26245,0,0
6572,26245,1,1
6573,26245,2,2
6574,26245,3,3
6575,26260,0,0
6576,26260,1,1
6577,26260,2,2
6578,26260,3,4
6579,26275,0,0
6580,26275,1,1
6581,26275,2,4
6582,26275,3,2
6583,26275,4,3
6584,26290,0,0
6585,26290,1,1
6586,26290,2,2
6587,26290,3,3
6588,26290,4,4
6589,26305,0,0
6590,26305,1,1
6591,26305,2,2
6592,26305,3,4
6593,26320,0,1
6594,26320,1,0
6595,26320,2,2
6596,26320,3,3
6597,26320,4,4
6598,26335,0,0
6599,26335,1,1
6600,26350,0,0
6601,26350,1,1
6602,26350,2,2
6603,26365,0,1
6604,26365,1,0
6605,26365,2,2
6606,26365,3,3
6607,26380,0,0
6608,26380,1,1
6609,26380,2,2
6610,26380,3,3
6611,26380,4,4
6612,26395,0,0
6613,26410,0,0
6614,26410,1,1
6615,26410,2,2
6616,26410,3,3
6617,26425,0,1
6618,26425,1,0
6619,26425,2,2
6620,26425,3,3
6621,26425,4,4
6622,26440,0,0
6623,26440,1,1
6624,26440,2,2
6625,26440,3,3
6626,26440,4,4
6627,26455,0,0
6628,26455,1,1
6629,26455,2,2
6630,26455,3,3
6631,26455,4,4
6632,26470,0,0
6633,26470,1,1
6634,26470,2,2
6635,26470,3,4
6636,26470,4,3
6637,26485,0,0
6638,26485,1,1
6639,26485,2,2
6640,26485,3,3
6641,26500,0,0
6642,26500,1,1
6643,26500,2,2
6644,26515,0,0
6645,26515,1,1
6646,26515,2,2
6647,26515,3,3
6648,26515,4,4
6649,26530,0,0
6650,26530,1,1
6651,26530,2,2
6652,26530,3,3
6653,26545,0,0
6654,26560,0,0
6655,26560,1,1
6656,26560,2,2
6657,26560,3,3
6658,26575,0,0
6659,26575,1,1
6660,26575,2,2
6661,26575,3,3
6662,26575,4,4
6663,26590,0,1
6664,26590,1,0
6665,26590,2,2
6666,26605,0,0
6667,26605,1,1
6668,26605,2,2
6669,26620,0,0
6670,26620,1,2
6671,26620,2,1
6672,26620,3,3
6673,26635,0,0
6674,26635,1,1
6675,26635,2,2
6676,26635,3,3
6677,26635,4,4
6678,26650,0,0
6679,26650,1,1
6680,26665,0,1
6681,26665,1,2
6682,26665,2,0
6683,26665,3,3
6684,26665,4,4
6685,26680,0,0
6686,26680,1,2
6687,26680,2,1
6688,26680,3,3
6689,26695,0,0
6690,26695,1,1
6691,26695,2,2
6692,26710,0,0
6693,26710,1,1
6694,26710,2,2
6695,26710,3,3
6696,26725,0,0
6697,26725,1,1
6698,26725,2,2
6699,26725,3,3
6700,26725,4,4
6701,26740,0,0
6702,26740,1,1
6703,26740,2,2
6704,26740,3,3
6705,26755,0,0
6706,26755,1,1
6707,26755,2,2
6708,26770,0,1
6709,26770,1,2
6710,26770,2,0
6711,26770,3,3
6712,26785,0,0
6713,26785,1,1
6714,26785,2,2
6715,26785,3,4
6716,26800,0,1
6717,26800,1,0
6718,26800,2,3
6719,26800,3,2
6720,26815,0,0
6721,26815,1,1
6722,26815,2,2
6723,26830,0,2
6724,26830,1,1
6725,26830,2,0
6726,26830,3,3
6727,26845,0,0
6728,26845,1,1
6729,26845,2,2
6730,26845,3,3
6731,26860,0,0
6732,26860,1,1
6733,26875,0,1
6734,26875,1,0
6735,26875,2,2
6736,26875,3,3
6737,26890,0,0
6738,26905,0,0
6739,26920,0,0
6740,26920,1,1
6741,26920,2,2
6742,26920,3,3
6743,26935,0,1
6744,26935,1,0
6745,26935,2,3
6746,26935,3,2
6747,26950,0,0
6748,26950,1,1
6749,26950,2,2
6750,26950,3,3
6751,26965,0,0
6752,26965,1,1
6753,26965,2,2
6754,26965,3,3
6755,26980,0,0
6756,26980,1,1
6757,26980,2,2
6758,26980,3,3
6759,26980,4,4
6760,26995,0,0
6761,26995,1,1
6762,26995,2,2
6763,26995,3,3
6764,27010,0,0
6765,27010,1,1
6766,27010,2,2
6767,27010,3,4
6768,27010,4,3
6769,27025,0,0
6770,27025,1,1
6771,27025,2,2
6772,27025,3,3
6773,27025,4,4
6774,27040,0,0
6775,27040,1,1
6776,27040,2,2
6777,27055,0,0
6778,27055,1,1
6779,27055,2,2
6780,27055,3,3
6781,27070,0,1
6782,27070,1,0
6783,27070,2,2
6784,27070,3,3
6785,27085,0,0
6786,27085,1,2
6787,27085,2,1
6788,27085,3,3
6789,27100,0,0
6790,27115,0,1
6791,27115,1,0
6792,27115,2,2
6793,27115,3,4
6794,27115,4,3
6795,27130,0,1
6796,27130,1,0
6797,27130,2,3
6798,27130,3,2
6799,27145,0,0
6800,27145,1,1
6801,27145,2,2
6802,27145,3,3
6803,27160,0,0
6804,27160,1,1
6805,27160,2,2
6806,27175,0,0
6807,27175,1,1
6808,27175,2,2
6809,27175,3,3
6810,27190,0,0
6811,27190,1,1
6812,27190,2,2
6813,27190,3,3
6814,27190,4,4
6815,27205,0,0
6816,27205,1,1
6817,27205,2,2
6818,27220,0,0
6819,27220,1,2
6820,27220,2,1
6821,27220,3,3
6822,27235,0,0
6823,27235,1,1
6824,27250,0,0
6825,27250,1,1
6826,27265,0,3
6827,27265,1,1
6828,27265,2,0
6829,27265,3,2
6830,27280,0,1
6831,27280,1,0
6832,27280,2,2
6833,27280,3,3
6834,27295,0,0
6835,27295,1,1
6836,27295,2,2
6837,27295,3,3
6838,27310,0,2
6839,27310,1,0
6840,27310,2,1
6841,27310,3,3
6842,27325,0,0
6843,27325,1,2
6844,27325,2,1
6845,27340,0,2
6846,27340,1,0
6847,27340,2,1
6848,27340,3,3
6849,27355,0,0
6850,27355,1,1
6851,27355,2,2
6852,27355,3,3
6853,27370,0,0
6854,27385,0,0
6855,27385,1,2
6856,27385,2,1
6857,27385,3,3
6858,27400,0,0
6859,27400,1,1
6860,27400,2,2
6861,27400,3,4
6862,27415,0,0
6863,27415,1,1
6864,27415,2,2
6865,27430,0,0
6866,27430,1,1
6867,27430,2,2
6868,27430,3,4
6869,27430,4,3
6870,27445,0,0
6871,27445,1,1
6872,27445,2,2
6873,27445,3,3
6874,27460,0,0
6875,27460,1,1
6876,27460,2,2
6877,27460,3,3
6878,27460,4,4
6879,27475,0,1
6880,27475,1,0
6881,27475,2,2
6882,27475,3,4
6883,27475,4,3
6884,27490,0,0
6885,27490,1,1
6886,27490,2,2
6887,27505,0,0
6888,27505,1,1
6889,27505,2,2
6890,27505,3,3
6891,27520,0,1
6892,27520,1,0
6893,27520,2,2
6894,27535,0,0
6895,27535,1,1
6896,27535,2,2
6897,27535,3,3
6898,27535,4,4
6899,27550,0,0
6900,27550,1,1
6901,27550,2,2
6902,27565,0,0
6903,27565,1,2
6904,27565,2,1
6905,27580,0,0
6906,27580,1,1
6907,27580,2,2
6908,27580,3,4
6909,27595,0,0
6910,27595,1,1
6911,27595,2,2
6912,27595,3,4
6913,27595,4,3
6914,27610,0,0
6915,27610,1,1
6916,27610,2,2
6917,27610,3,3
6918,27625,0,0
6919,27625,1,1
6920,27625,2,2
6921,27625,3,3
6922,27640,0,1
6923,27640,1,2
6924,27640,2,0
6925,27640,3,3
6926,27640,4,4
6927,27655,0,0
6928,27655,1,1
6929,27655,2,2
6930,27655,3,3
6931,27670,0,0
6932,27670,1,1
6933,27670,2,3
6934,27670,3,2
6935,27670,4,4
6936,27685,0,0
6937,27685,1,1
6938,27685,2,2
6939,27685,3,3
6940,27700,0,0
6941,27715,0,0
6942,27715,1,1
6943,27715,2,2
6944,27730,0,0
6945,27730,1,1
6946,27730,2,2
6947,27745,0,1
6948,27745,1,0
6949,27745,2,2
6950,27745,3,3
6951,27760,0,0
6952,27760,1,1
6953,27775,0,0
6954,27775,1,1
6955,27775,2,2
6956,27775,3,3
6957,27790,0,0
6958,27805,0,0
6959,27805,1,2
6960,27805,2,1
6961,27820,0,0
6962,27820,1,1
6963,27820,2,2
6964,27820,3,3
6965,27820,4,4
6966,27835,0,0
6967,27835,1,1
6968,27835,2,2
6969,27850,0,1
6970,27850,1,0
6971,27850,2,2
6972,27850,3,3
6973,27865,0,0
6974,27865,1,2
6975,27865,2,1
6976,27880,0,0
6977,27880,1,1
6978,27880,2,2
6979,27880,3,3
6980,27895,0,0
6981,27895,1,1
6982,27895,2,2
6983,27895,3,4
6984,27910,0,0
6985,27910,1,1
6986,27910,2,2
6987,27910,3,3
6988,27925,0,0
6989,27925,1,1
6990,27940,0,0
6991,27940,1,1
6992,27940,2,2
6993,27940,3,4
6994,27955,0,1
6995,27955,1,0
6996,27955,2,2
6997,27955,3,3
6998,27970,0,0
6999,27970,1,1
7000,27970,2,2
7001,27970,3,3
7002,27985,0,0
7003,27985,1,1
7004,27985,2,2
7005,27985,3,4
7006,28000,0,1
7007,28000,1,0
7008,28000,2,2
7009,28000,3,3
7010,28015,0,0
7011,28015,1,1
7012,28015,2,2
7013,28015,3,3
7014,28030,0,0
7015,28030,1,1
7016,28030,2,2
7017,28045,0,0
7018,28045,1,2
7019,28045,2,1
7020,28045,3,4
7021,28045,4,3
7022,28060,0,0
7023,28060,1,1
7024,28060,2,2
7025,28075,0,0
7026,28075,1,1
7027,28075,2,2
7028,28075,3,3
7029,28075,4,4
7030,28090,0,0
7031,28090,1,1
7032,28090,2,2
7033,28090,3,3
7034,28105,0,0
7035,28105,1,2
7036,28105,2,1
7037,28120,0,0
7038,28120,1,1
7039,28120,2,2
7040,28120,3,3
7041,28135,0,0
7042,28135,1,2
7043,28135,2,3
7044,28135,3,1
7045,28150,0,1
7046,28150,1,0
7047,28150,2,3
7048,28150,3,2
7049,28165,0,0
7050,28165,1,1
7051,28165,2,2
7052,28165,3,3
7053,28165,4,4
7054,28180,0,0
7055,28180,1,1
7056,28195,0,0
7057,28195,1,1
7058,28195,2,2
7059,28195,3,3
7060,28210,0,0
7061,28210,1,1
7062,28225,0,0
7063,28225,1,1
7064,28225,2,2
7065,28240,0,1
7066,28240,1,0
7067,28240,2,2
7068,28255,0,0
7069,28255,1,1
7070,28255,2,2
7071,28255,3,3
7072,28270,0,0
7073,28270,1,1
7074,28285,0,0
7075,28300,0,0
7076,28300,1,1
7077,28300,2,2
7078,28300,3,3
7079,28315,0,0
7080,28315,1,1
7081,28315,2,2
7082,28330,0,0
7083,28330,1,1
7084,28330,2,2
7085,28330,3,3
7086,28330,4,4
7087,28345,0,0
7088,28360,0,1
7089,28360,1,0
7090,28360,2,2
7091,28360,3,3
7092,28375,0,1
7093,28375,1,2
7094,28375,2,0
7095,28375,3,4
7096,28375,4,3
7097,28390,0,0
7098,28390,1,1
7099,28390,2,2
7100,28390,3,3
7101,28390,4,4
7102,28405,0,0
7103,28405,1,1
7104,28405,2,2
7105,28405,3,3
7106,28405,4,4
7107,28420,0,0
7108,28420,1,1
7109,28420,2,2
7110,28420,3,3
7111,28420,4,4
7112,28435,0,0
